time	V(6)	V(n006)
Step Information: Vdc=-500m  (Run: 1/3)
2.154191158566454e-003	1.416237e+001	1.324213e+000
2.154328850269609e-003	1.416237e+001	1.324703e+000
2.154498409201107e-003	1.416236e+001	1.325305e+000
2.154691246591980e-003	1.416235e+001	1.325988e+000
2.155015705614926e-003	1.416233e+001	1.327135e+000
2.155425728062760e-003	1.416231e+001	1.328580e+000
2.155897246022564e-003	1.416236e+001	1.330235e+000
2.156128720254683e-003	1.416250e+001	1.331046e+000
2.156267793075168e-003	1.416266e+001	1.331532e+000
2.156452217172569e-003	1.416288e+001	1.332175e+000
2.156606737667064e-003	1.416299e+001	1.332713e+000
2.156734467870554e-003	1.416302e+001	1.333157e+000
2.156882420758567e-003	1.416303e+001	1.333670e+000
2.157056408625217e-003	1.416304e+001	1.334273e+000
2.157351326321887e-003	1.416304e+001	1.335293e+000
2.159946377447610e-003	1.416304e+001	1.344121e+000
2.162309114524355e-003	1.416304e+001	1.351924e+000
2.166791972861514e-003	1.416304e+001	1.366099e+000
2.175107262526370e-003	1.416304e+001	1.390597e+000
2.184872887526369e-003	1.416304e+001	1.416574e+000
2.194638512526369e-003	1.416304e+001	1.439224e+000
2.204404137526369e-003	1.416304e+001	1.458340e+000
2.214169762526369e-003	1.416304e+001	1.473848e+000
2.223935387526368e-003	1.416304e+001	1.485692e+000
2.233701012526368e-003	1.416304e+001	1.493825e+000
2.243466637526368e-003	1.416304e+001	1.498217e+000
2.253232262526368e-003	1.416304e+001	1.498853e+000
2.262997887526368e-003	1.416304e+001	1.495729e+000
2.272763512526367e-003	1.416304e+001	1.488858e+000
2.282529137526367e-003	1.416304e+001	1.478264e+000
2.292294762526367e-003	1.416304e+001	1.463989e+000
2.302060387526367e-003	1.416304e+001	1.446085e+000
2.311826012526367e-003	1.416304e+001	1.424621e+000
2.321591637526366e-003	1.416304e+001	1.399677e+000
2.331357262526366e-003	1.416304e+001	1.371346e+000
2.341122887526366e-003	1.416305e+001	1.339736e+000
2.350888512526366e-003	1.416306e+001	1.305449e+000
2.354387219259599e-003	1.416309e+001	1.292458e+000
2.356233868734586e-003	1.416315e+001	1.285361e+000
2.357535346981429e-003	1.416322e+001	1.280275e+000
2.359134183079079e-003	1.416333e+001	1.273952e+000
2.360577529108306e-003	1.416344e+001	1.268187e+000
2.361351195100611e-003	1.416349e+001	1.265072e+000
2.361692537942546e-003	1.416350e+001	1.263690e+000
2.361919968997136e-003	1.416350e+001	1.262767e+000
2.362130102787977e-003	1.416347e+001	1.261913e+000
2.362400671560366e-003	1.416343e+001	1.260810e+000
2.362806594573202e-003	1.416335e+001	1.259152e+000
2.363221686578418e-003	1.416324e+001	1.257451e+000
2.363949131947086e-003	1.416301e+001	1.254455e+000
2.365070474929043e-003	1.416254e+001	1.249814e+000
2.365568979642624e-003	1.416195e+001	1.247741e+000
2.365784161501462e-003	1.416097e+001	1.246843e+000
2.365892976453696e-003	1.415971e+001	1.246389e+000
2.365969100384902e-003	1.415810e+001	1.246070e+000
2.366041627573113e-003	1.415583e+001	1.245767e+000
2.366110445359016e-003	1.415283e+001	1.245479e+000
2.366133693237589e-003	1.415151e+001	1.245381e+000
2.366166255153152e-003	1.414950e+001	1.245245e+000
2.366186473552705e-003	1.414820e+001	1.245160e+000
2.366212254187972e-003	1.414641e+001	1.245052e+000
2.366252584341445e-003	1.414342e+001	1.244883e+000
2.366293913004563e-003	1.414005e+001	1.244710e+000
2.366376570330799e-003	1.413254e+001	1.244363e+000
2.366473991221522e-003	1.412240e+001	1.243954e+000
2.366630529145972e-003	1.410313e+001	1.243297e+000
2.366798631824929e-003	1.407816e+001	1.242589e+000
2.366997200694037e-003	1.404367e+001	1.241753e+000
2.367239923358357e-003	1.399883e+001	1.240729e+000
2.367464427499242e-003	1.395846e+001	1.239781e+000
2.367699759786361e-003	1.391981e+001	1.238785e+000
2.368170424360598e-003	1.385239e+001	1.236787e+000
2.368869156235817e-003	1.376900e+001	1.233809e+000
2.369803614384745e-003	1.367892e+001	1.229807e+000
2.370663998323459e-003	1.361156e+001	1.226100e+000
2.371613989569820e-003	1.354908e+001	1.221982e+000
2.372641426220210e-003	1.348913e+001	1.217500e+000
2.373717183314143e-003	1.343119e+001	1.212774e+000
2.374888518322193e-003	1.337105e+001	1.207590e+000
2.376368962743732e-003	1.329688e+001	1.200974e+000
2.378799240760329e-003	1.317581e+001	1.189969e+000
2.389353159174035e-003	1.263245e+001	1.140119e+000
2.399118784174035e-003	1.210467e+001	1.091698e+000
2.408884409174035e-003	1.155392e+001	1.041222e+000
2.418650034174035e-003	1.098037e+001	9.887089e-001
2.428415659174035e-003	1.038618e+001	9.343563e-001
2.438181284174034e-003	9.773582e+000	8.783688e-001
2.447946909174034e-003	9.144890e+000	8.209572e-001
2.457712534174034e-003	8.502465e+000	7.623377e-001
2.467478159174034e-003	7.848728e+000	7.027308e-001
2.477243784174034e-003	7.186139e+000	6.423608e-001
2.496775034174033e-003	5.844409e+000	5.202426e-001
2.516306284174033e-003	4.497481e+000	3.978200e-001
2.535837534174032e-003	3.165679e+000	2.769342e-001
2.545603159174032e-003	2.511782e+000	2.176376e-001
2.555368784174032e-003	1.869267e+000	1.594036e-001
2.565134409174032e-003	1.240844e+000	1.024516e-001
2.574900034174031e-003	6.314638e-001	4.699589e-002
2.584665659174031e-003	4.352646e-002	-6.754834e-003
2.594431284174031e-003	-5.340143e-001	-5.884021e-002
2.599778566782050e-003	-8.462556e-001	-8.646762e-002
2.605948796690616e-003	-1.193094e+000	-1.173573e-001
2.612569492845764e-003	-1.548732e+000	-1.493623e-001
2.622335117845764e-003	-2.051227e+000	-1.945143e-001
2.632100742845764e-003	-2.527072e+000	-2.372461e-001
2.641866367845764e-003	-2.972605e+000	-2.772030e-001
2.651631992845763e-003	-3.386189e+000	-3.142347e-001
2.661397617845763e-003	-3.766313e+000	-3.482018e-001
2.671163242845763e-003	-4.111549e+000	-3.789765e-001
2.680928867845763e-003	-4.420607e+000	-4.064429e-001
2.690694492845762e-003	-4.692327e+000	-4.304976e-001
2.700460117845762e-003	-4.925690e+000	-4.510502e-001
2.710225742845762e-003	-5.119821e+000	-4.680232e-001
2.719991367845762e-003	-5.273991e+000	-4.813528e-001
2.729756992845762e-003	-5.387620e+000	-4.909889e-001
2.739522617845761e-003	-5.460282e+000	-4.968950e-001
2.749288242845761e-003	-5.491707e+000	-4.990491e-001
2.759053867845761e-003	-5.481775e+000	-4.974429e-001
2.768819492845761e-003	-5.430526e+000	-4.920827e-001
2.778585117845761e-003	-5.338155e+000	-4.829884e-001
2.788350742845760e-003	-5.205009e+000	-4.701944e-001
2.798116367845760e-003	-5.031592e+000	-4.537488e-001
2.807881992845760e-003	-4.818559e+000	-4.337136e-001
2.817647617845760e-003	-4.566712e+000	-4.101640e-001
2.827413242845760e-003	-4.277003e+000	-3.831888e-001
2.837178867845759e-003	-3.950525e+000	-3.528894e-001
2.846944492845759e-003	-3.588512e+000	-3.193800e-001
2.856710117845759e-003	-3.192336e+000	-2.827866e-001
2.866475742845759e-003	-2.763500e+000	-2.432470e-001
2.876241367845759e-003	-2.303646e+000	-2.009099e-001
2.886006992845758e-003	-1.814562e+000	-1.559348e-001
2.895772617845758e-003	-1.298284e+000	-1.084909e-001
2.905538242845758e-003	-7.577572e-001	-5.875683e-002
2.915303867845758e-003	-2.032493e-001	-7.053612e-003
2.922259988085744e-003	2.051438e-001	3.087432e-002
2.926447428363846e-003	4.670890e-001	5.421048e-002
2.930741732051422e-003	7.414365e-001	7.855031e-002
2.936842332045582e-003	1.128298e+000	1.137005e-001
2.945475012496786e-003	1.684059e+000	1.643493e-001
2.955240637496786e-003	2.324303e+000	2.227223e-001
2.965006262496786e-003	2.975818e+000	2.821004e-001
2.984537512496785e-003	4.304444e+000	4.030904e-001
3.004068762496785e-003	5.650836e+000	5.255380e-001
3.023600012496784e-003	6.994832e+000	6.476014e-001
3.033365637496784e-003	7.659615e+000	7.079144e-001
3.043131262496784e-003	8.316246e+000	7.674448e-001
3.052896887496784e-003	8.962257e+000	8.259687e-001
3.062662512496784e-003	9.595219e+000	8.832656e-001
3.072428137496783e-003	1.021275e+001	9.391201e-001
3.082193762496783e-003	1.081251e+001	9.933218e-001
3.091959387496783e-003	1.139227e+001	1.045667e+000
3.101725012496783e-003	1.194983e+001	1.095958e+000
3.111490637496783e-003	1.248309e+001	1.144006e+000
3.121256262496782e-003	1.299005e+001	1.189630e+000
3.131021887496782e-003	1.346879e+001	1.232659e+000
3.140787512496782e-003	1.392160e+001	1.273415e+000
3.144077534476170e-003	1.406139e+001	1.286554e+000
3.145456093120349e-003	1.410883e+001	1.291896e+000
3.146555014040149e-003	1.413768e+001	1.296102e+000
3.147010651892108e-003	1.414721e+001	1.297834e+000
3.147325289306889e-003	1.415244e+001	1.299025e+000
3.147451163053771e-003	1.415411e+001	1.299500e+000
3.147588644216378e-003	1.415565e+001	1.300019e+000
3.147655575492419e-003	1.415634e+001	1.300271e+000
3.147723593218460e-003	1.415696e+001	1.300527e+000
3.147842529978661e-003	1.415791e+001	1.300975e+000
3.147985799196850e-003	1.415884e+001	1.301513e+000
3.148186618862526e-003	1.415980e+001	1.302267e+000
3.148421095217379e-003	1.416054e+001	1.303146e+000
3.148617605449151e-003	1.416092e+001	1.303881e+000
3.148825999364980e-003	1.416115e+001	1.304659e+000
3.149060533608510e-003	1.416130e+001	1.305533e+000
3.149280470354131e-003	1.416138e+001	1.306351e+000
3.149565425545943e-003	1.416145e+001	1.307408e+000
3.149861584799554e-003	1.416152e+001	1.308504e+000
3.150310026451302e-003	1.416160e+001	1.310159e+000
3.150777661788291e-003	1.416170e+001	1.311876e+000
3.151712932462268e-003	1.416192e+001	1.315289e+000
3.152733709493791e-003	1.416217e+001	1.318989e+000
3.153215883016427e-003	1.416229e+001	1.320727e+000
3.153550215351391e-003	1.416235e+001	1.321926e+000
3.153729662112979e-003	1.416237e+001	1.322568e+000
3.153929548016515e-003	1.416238e+001	1.323281e+000
3.154098838564655e-003	1.416238e+001	1.323885e+000
3.154209449711764e-003	1.416237e+001	1.324278e+000
3.154351643375815e-003	1.416237e+001	1.324784e+000
3.154513333691107e-003	1.416236e+001	1.325358e+000
3.154773381905748e-003	1.416234e+001	1.326279e+000
3.155040981206851e-003	1.416233e+001	1.327224e+000
3.155576179809057e-003	1.416231e+001	1.329108e+000
3.155934706819549e-003	1.416237e+001	1.330367e+000
3.156136246188343e-003	1.416251e+001	1.331072e+000
3.156272001691846e-003	1.416267e+001	1.331546e+000
3.156479647772120e-003	1.416291e+001	1.332270e+000
3.156621703134529e-003	1.416300e+001	1.332765e+000
3.156746297424955e-003	1.416302e+001	1.333198e+000
3.156893219854678e-003	1.416303e+001	1.333708e+000
3.157080769535808e-003	1.416304e+001	1.334358e+000
3.157391536206324e-003	1.416304e+001	1.335432e+000
3.160255276274755e-003	1.416304e+001	1.345154e+000
3.162891881920737e-003	1.416304e+001	1.353806e+000
3.168165093212701e-003	1.416304e+001	1.370335e+000
3.176073680073778e-003	1.416304e+001	1.393366e+000
3.185839305073778e-003	1.416304e+001	1.418971e+000
3.195604930073778e-003	1.416304e+001	1.441275e+000
3.205370555073778e-003	1.416304e+001	1.460036e+000
3.215136180073778e-003	1.416304e+001	1.475185e+000
3.224901805073777e-003	1.416304e+001	1.486662e+000
3.234667430073777e-003	1.416304e+001	1.494426e+000
3.244433055073777e-003	1.416304e+001	1.498448e+000
3.254198680073777e-003	1.416304e+001	1.498711e+000
3.263964305073776e-003	1.416304e+001	1.495216e+000
3.273729930073776e-003	1.416304e+001	1.487975e+000
3.283495555073776e-003	1.416304e+001	1.477015e+000
3.293261180073776e-003	1.416304e+001	1.462378e+000
3.303026805073776e-003	1.416304e+001	1.444119e+000
3.312792430073775e-003	1.416304e+001	1.422306e+000
3.322558055073775e-003	1.416304e+001	1.397022e+000
3.332323680073775e-003	1.416304e+001	1.368362e+000
3.342089305073775e-003	1.416305e+001	1.336581e+000
3.350005173350758e-003	1.416306e+001	1.308796e+000
3.353182007449682e-003	1.416307e+001	1.297060e+000
3.354938487088202e-003	1.416310e+001	1.290375e+000
3.356171993647316e-003	1.416314e+001	1.285609e+000
3.357347923712427e-003	1.416320e+001	1.281015e+000
3.358738749784189e-003	1.416330e+001	1.275525e+000
3.360186079730806e-003	1.416341e+001	1.269761e+000
3.360793653100381e-003	1.416345e+001	1.267323e+000
3.361213959664506e-003	1.416348e+001	1.265628e+000
3.361456009889977e-003	1.416350e+001	1.264649e+000
3.361625417287733e-003	1.416350e+001	1.263963e+000
3.361778586671383e-003	1.416350e+001	1.263342e+000
3.361980588305454e-003	1.416349e+001	1.262521e+000
3.362186304740552e-003	1.416347e+001	1.261684e+000
3.362597737610750e-003	1.416339e+001	1.260006e+000
3.362996662551169e-003	1.416330e+001	1.258374e+000
3.363476491363127e-003	1.416316e+001	1.256404e+000
3.364403923844851e-003	1.416286e+001	1.252580e+000
3.364823385258872e-003	1.416271e+001	1.250843e+000
3.365207345087032e-003	1.416254e+001	1.249248e+000
3.365415104844227e-003	1.416241e+001	1.248384e+000
3.365549759444871e-003	1.416223e+001	1.247822e+000
3.365650156829484e-003	1.416197e+001	1.247403e+000
3.365740901343207e-003	1.416152e+001	1.247024e+000
3.365828686707383e-003	1.416070e+001	1.246657e+000
3.365916860911512e-003	1.415933e+001	1.246289e+000
3.365992594668551e-003	1.415752e+001	1.245972e+000
3.366065674149482e-003	1.415513e+001	1.245666e+000
3.366097648742131e-003	1.415374e+001	1.245532e+000
3.366115539148331e-003	1.415274e+001	1.245457e+000
3.366140330963444e-003	1.415123e+001	1.245354e+000
3.366159899674780e-003	1.415004e+001	1.245272e+000
3.366181195486739e-003	1.414868e+001	1.245182e+000
3.366216460437701e-003	1.414623e+001	1.245035e+000
3.366279460041746e-003	1.414139e+001	1.244771e+000
3.366344223402599e-003	1.413572e+001	1.244499e+000
3.366473750124303e-003	1.412252e+001	1.243955e+000
3.366625669294324e-003	1.410395e+001	1.243317e+000
3.366815623795818e-003	1.407570e+001	1.242518e+000
3.366996711117731e-003	1.404424e+001	1.241755e+000
3.367260025433210e-003	1.399560e+001	1.240645e+000
3.367506026152686e-003	1.395166e+001	1.239605e+000
3.367736927716649e-003	1.391412e+001	1.238628e+000
3.368198730844576e-003	1.384897e+001	1.236667e+000
3.368960658138186e-003	1.375959e+001	1.233418e+000
3.369885542685842e-003	1.367198e+001	1.229455e+000
3.370748254762269e-003	1.360567e+001	1.225736e+000
3.371706664955791e-003	1.354343e+001	1.221579e+000
3.372731601379893e-003	1.348415e+001	1.217105e+000
3.373833743887873e-003	1.342508e+001	1.212261e+000
3.374904795267103e-003	1.337018e+001	1.207519e+000
3.376272179080721e-003	1.330170e+001	1.201410e+000
3.378615360687886e-003	1.318497e+001	1.190804e+000
3.388801029495419e-003	1.266179e+001	1.142812e+000
3.398566654495419e-003	1.213509e+001	1.094487e+000
3.408332279495419e-003	1.158569e+001	1.044132e+000
3.418097904495418e-003	1.101337e+001	9.917288e-001
3.427863529495418e-003	1.042028e+001	9.374748e-001
3.437629154495418e-003	9.808668e+000	8.815742e-001
3.447394779495418e-003	9.180823e+000	8.242375e-001
3.457160404495418e-003	8.539111e+000	7.656804e-001
3.466926029495417e-003	7.885949e+000	7.061233e-001
3.476691654495417e-003	7.223794e+000	6.457904e-001
3.486457279495417e-003	6.555140e+000	5.849088e-001
3.505988529495417e-003	5.208427e+000	4.624172e-001
3.525519779495416e-003	3.866104e+000	3.404909e-001
3.535285404495416e-003	3.202937e+000	2.803140e-001
3.545051029495416e-003	2.548472e+000	2.209638e-001
3.554816654495416e-003	1.905246e+000	1.626639e-001
3.564582279495415e-003	1.275945e+000	1.056337e-001
3.574347904495415e-003	6.650095e-001	5.008771e-002
3.584113529495415e-003	7.628152e-002	-3.764873e-003
3.593879154495415e-003	-5.011219e-001	-5.599123e-002
3.598684386528390e-003	-7.833870e-001	-8.091836e-002
3.604451003041308e-003	-1.110728e+000	-1.099603e-001
3.610705850043766e-003	-1.449563e+000	-1.404453e-001
3.620471475043765e-003	-1.957103e+000	-1.860574e-001
3.630237100043765e-003	-2.438558e+000	-2.293007e-001
3.640002725043765e-003	-2.890000e+000	-2.697991e-001
3.649768350043765e-003	-3.309800e+000	-3.074002e-001
3.659533975043764e-003	-3.696423e+000	-3.419624e-001
3.669299600043764e-003	-4.048421e+000	-3.733556e-001
3.679065225043764e-003	-4.364476e+000	-4.014617e-001
3.688830850043764e-003	-4.643405e+000	-4.261749e-001
3.698596475043764e-003	-4.884161e+000	-4.474022e-001
3.708362100043763e-003	-5.085839e+000	-4.650637e-001
3.718127725043763e-003	-5.247684e+000	-4.790929e-001
3.727893350043763e-003	-5.369087e+000	-4.894370e-001
3.737658975043763e-003	-5.449594e+000	-4.960571e-001
3.747424600043763e-003	-5.488902e+000	-4.989282e-001
3.757190225043762e-003	-5.486864e+000	-4.980397e-001
3.766955850043762e-003	-5.443490e+000	-4.933947e-001
3.776721475043762e-003	-5.358944e+000	-4.850108e-001
3.786487100043762e-003	-5.233546e+000	-4.729196e-001
3.796252725043762e-003	-5.067768e+000	-4.571665e-001
3.806018350043761e-003	-4.862237e+000	-4.378108e-001
3.815783975043761e-003	-4.617728e+000	-4.149255e-001
3.825549600043761e-003	-4.335164e+000	-3.885966e-001
3.835315225043761e-003	-4.015612e+000	-3.589232e-001
3.845080850043761e-003	-3.660279e+000	-3.260170e-001
3.854846475043760e-003	-3.270510e+000	-2.900018e-001
3.864612100043760e-003	-2.847785e+000	-2.510133e-001
3.874377725043760e-003	-2.393718e+000	-2.091981e-001
3.884143350043760e-003	-1.910066e+000	-1.647137e-001
3.893908975043760e-003	-1.398803e+000	-1.177274e-001
3.903674600043759e-003	-8.624900e-001	-6.841616e-002
3.913440225043760e-003	-3.112649e-001	-1.710359e-002
3.920368079741609e-003	9.049106e-002	2.041357e-002
3.924571813583723e-003	3.493136e-001	4.370994e-002
3.929657333945557e-003	6.725705e-001	7.238652e-002
3.934922774736557e-003	1.005665e+000	1.025237e-001
3.940589000303659e-003	1.367725e+000	1.355136e-001
3.950354625303659e-003	2.002609e+000	1.933917e-001
3.960120250303659e-003	2.648529e+000	2.522753e-001
3.979651500303659e-003	3.969626e+000	3.726146e-001
3.999182750303658e-003	5.313452e+000	4.948699e-001
4.018714000303658e-003	6.659945e+000	6.172024e-001
4.028479625303658e-003	7.327868e+000	6.778219e-001
4.038245250303657e-003	7.988889e+000	7.377720e-001
4.048010875303657e-003	8.640520e+000	7.968273e-001
4.057776500303657e-003	9.280312e+000	8.547653e-001
4.067542125303657e-003	9.905855e+000	9.113681e-001
4.077307750303657e-003	1.051480e+001	9.664227e-001
4.087073375303656e-003	1.110484e+001	1.019722e+000
4.096839000303656e-003	1.167377e+001	1.071064e+000
4.106604625303656e-003	1.221945e+001	1.120258e+000
4.116370250303656e-003	1.273981e+001	1.167117e+000
4.126135875303656e-003	1.323290e+001	1.211465e+000
4.135901500303655e-003	1.370074e+001	1.253490e+000
4.140829515716487e-003	1.392558e+001	1.273719e+000
