time	V(a)	I(I1)
5.000185893934517e-005	6.999212e-003	1.410607e-001
5.000199999999999e-005	2.066246e-002	2.390976e-012
5.000225592433090e-005	1.928578e-002	9.010205e-013
5.000251184866180e-005	1.799380e-002	-2.061393e-013
5.000276777299270e-005	1.678652e-002	-9.305033e-013
5.000302369732361e-005	1.566395e-002	-1.272071e-012
5.000327962165451e-005	1.462607e-002	-1.230843e-012
5.000353554598542e-005	1.367290e-002	-8.068197e-013
5.000379147031632e-005	1.280444e-002	0.000000e+000
5.000518508858827e-005	8.681434e-003	0.000000e+000
5.000659968751703e-005	5.661042e-003	0.000000e+000
5.000792603819868e-005	3.706604e-003	0.000000e+000
5.000934243658485e-005	2.263515e-003	0.000000e+000
5.001065520430839e-005	1.324849e-003	0.000000e+000
5.001182711080953e-005	7.293976e-004	0.000000e+000
5.001287708219503e-005	3.364821e-004	0.000000e+000
5.001373717012807e-005	8.911183e-005	0.000000e+000
5.001441225811945e-005	-6.582118e-005	0.000000e+000
5.001504640011695e-005	-1.823931e-004	0.000000e+000
5.001616400104261e-005	-3.429778e-004	0.000000e+000
5.001742781004233e-005	-4.760456e-004	0.000000e+000
5.001913721199355e-005	-5.955884e-004	0.000000e+000
5.002094557148967e-005	-6.718057e-004	0.000000e+000
5.002327195245165e-005	-7.220036e-004	0.000000e+000
5.002583460975006e-005	-7.432246e-004	0.000000e+000
5.002917606015383e-005	-7.436788e-004	0.000000e+000
5.003309276672140e-005	-7.280706e-004	0.000000e+000
5.004574498946624e-005	-6.535884e-004	0.000000e+000
5.005739096287918e-005	-5.883613e-004	0.000000e+000
5.007759571813698e-005	-4.927020e-004	0.000000e+000
5.011800522865259e-005	-3.445510e-004	0.000000e+000
5.016355802130270e-005	-2.248766e-004	0.000000e+000
5.020680716629786e-005	-1.486887e-004	0.000000e+000
5.024714424793289e-005	-1.013359e-004	0.000000e+000
5.028777450712159e-005	-6.910523e-005	0.000000e+000
5.032860162306909e-005	-4.704145e-005	0.000000e+000
5.036991349599682e-005	-3.186438e-005	0.000000e+000
5.041094589650092e-005	-2.163041e-005	0.000000e+000
5.045208814277576e-005	-1.467113e-005	0.000000e+000
5.049307831413128e-005	-9.964736e-006	0.000000e+000
5.053419175645279e-005	-6.761089e-006	0.000000e+000
5.057522845486132e-005	-4.590277e-006	0.000000e+000
5.061632516676077e-005	-3.114874e-006	0.000000e+000
5.065737832518184e-005	-2.114453e-006	0.000000e+000
5.069845616863377e-005	-1.435068e-006	0.000000e+000
5.073952299070140e-005	-9.740583e-007	0.000000e+000
5.078060424594001e-005	-6.610587e-007	0.000000e+000
5.082167383140257e-005	-4.486816e-007	0.000000e+000
5.086275109011639e-005	-3.045150e-007	0.000000e+000
5.090382214587125e-005	-2.066819e-007	0.000000e+000
5.094489789908608e-005	-1.402745e-007	0.000000e+000
5.098597060448436e-005	-9.520640e-008	0.000000e+000
5.102704514289230e-005	-6.461702e-008	0.000000e+000
5.106811885851206e-005	-4.385615e-008	0.000000e+000
5.110919248128794e-005	-2.976561e-008	0.000000e+000
5.115026696760525e-005	-2.020205e-008	0.000000e+000
5.119133993823883e-005	-1.371141e-008	0.000000e+000
5.123241499126446e-005	-9.305949e-009	0.000000e+000
5.127348747296711e-005	-6.319892e-009	0.000000e+000
5.131536686630030e-005	-4.286450e-009	0.000000e+000
5.136570424135579e-005	-2.701797e-009	0.000000e+000
5.142173281716945e-005	-1.614633e-009	0.000000e+000
5.148931301500943e-005	-8.703397e-010	0.000000e+000
5.156694635939807e-005	-4.279521e-010	0.000000e+000
5.176454784288389e-005	-6.339549e-011	0.000000e+000
6.000000000000000e-005	0.000000e+000	0.000000e+000
6.000000225122190e-005	-2.248792e-004	2.251222e-003
6.000000675366569e-005	-6.743798e-004	6.753666e-003
6.000001075572231e-005	-1.073536e-003	1.075572e-002
6.000001516152427e-005	-1.512318e-003	1.516152e-002
6.000002397312818e-005	-2.388128e-003	2.397313e-002
6.000003639337400e-005	-3.619250e-003	3.639337e-002
6.000005121348514e-005	-5.083340e-003	5.121348e-002
6.000006480689457e-005	-6.421067e-003	6.480689e-002
6.000008124077309e-005	-8.031271e-003	8.124077e-002
6.000010119022085e-005	-9.976007e-003	1.011902e-001
6.000012675683625e-005	-1.245269e-002	1.267568e-001
6.000015820435940e-005	-1.547519e-002	1.582044e-001
6.000019801905674e-005	-1.926441e-002	1.980191e-001
6.000024732790544e-005	-2.389984e-002	2.473279e-001
6.000030953779733e-005	-2.965875e-002	3.095378e-001
6.000038706104515e-005	-3.669830e-002	3.870611e-001
6.000048482378192e-005	-4.536380e-002	4.848238e-001
6.000060734525333e-005	-5.589942e-002	6.073453e-001
6.000076220987748e-005	-6.884608e-002	7.622099e-001
6.000080461654414e-005	-7.229582e-002	8.046166e-001
6.000088942987746e-005	-7.901476e-002	8.894299e-001
6.000100000000000e-005	-8.763506e-002	1.000000e+000
6.000107739908577e-005	-7.820316e-002	9.226009e-001
6.000116585518380e-005	-6.771655e-002	8.341448e-001
6.000134276737986e-005	-4.762575e-002	6.572326e-001
6.000168183954399e-005	-1.141544e-002	3.181604e-001
6.000199999999999e-005	2.068165e-002	2.390976e-012
6.000228634441040e-005	1.915521e-002	9.421210e-013
6.000257268882081e-005	1.772896e-002	-1.376386e-013
6.000285903323122e-005	1.640291e-002	-8.483024e-013
6.000314537764162e-005	1.517704e-002	-1.189870e-012
6.000343172205203e-005	1.405136e-002	-1.162343e-012
6.000371806646244e-005	1.302587e-002	-7.657193e-013
6.000400441087285e-005	1.210057e-002	0.000000e+000
6.000540373004949e-005	8.143851e-003	0.000000e+000
6.000679226008499e-005	5.335002e-003	0.000000e+000
6.000811784290595e-005	3.481597e-003	0.000000e+000
6.000952594474930e-005	2.116266e-003	0.000000e+000
6.001083874441437e-005	1.221974e-003	0.000000e+000
6.001199812903066e-005	6.592372e-004	0.000000e+000
6.001302279144970e-005	2.913500e-004	0.000000e+000
6.001384456386716e-005	6.405953e-005	0.000000e+000
6.001457359953560e-005	-9.635052e-005	0.000000e+000
6.001527705385136e-005	-2.191127e-004	0.000000e+000
6.001647743757297e-005	-3.798674e-004	0.000000e+000
6.001779828935718e-005	-5.068669e-004	0.000000e+000
6.001958211011719e-005	-6.180571e-004	0.000000e+000
6.002145845815124e-005	-6.864927e-004	0.000000e+000
6.002389013329682e-005	-7.295230e-004	0.000000e+000
6.002656633240991e-005	-7.452157e-004	0.000000e+000
6.003009184186237e-005	-7.410189e-004	0.000000e+000
6.003425552419379e-005	-7.219168e-004	0.000000e+000
6.004804244944417e-005	-6.401372e-004	0.000000e+000
6.006129404878701e-005	-5.683574e-004	0.000000e+000
6.008589021018994e-005	-4.578108e-004	0.000000e+000
6.012721734579092e-005	-3.162329e-004	0.000000e+000
6.017251063324800e-005	-2.065320e-004	0.000000e+000
6.021498293854159e-005	-1.376243e-004	0.000000e+000
6.025549000687461e-005	-9.372295e-005	0.000000e+000
6.029606688343836e-005	-6.394221e-005	0.000000e+000
6.033707497324888e-005	-4.345244e-005	0.000000e+000
6.037827231957722e-005	-2.946035e-005	0.000000e+000
6.041937251457085e-005	-1.998744e-005	0.000000e+000
6.046045269578158e-005	-1.356409e-005	0.000000e+000
6.050149101278283e-005	-9.209138e-006	0.000000e+000
6.054257810521084e-005	-6.249707e-006	0.000000e+000
6.058363328154079e-005	-4.242460e-006	0.000000e+000
6.062472471523404e-005	-2.878935e-006	0.000000e+000
6.066577689573065e-005	-1.954337e-006	0.000000e+000
6.070686665361439e-005	-1.326248e-006	0.000000e+000
6.074792762496192e-005	-9.002356e-007	0.000000e+000
6.078901348952103e-005	-6.109333e-007	0.000000e+000
6.083007717101139e-005	-4.146820e-007	0.000000e+000
6.087115971857871e-005	-2.814270e-007	0.000000e+000
6.091222597387791e-005	-1.910195e-007	0.000000e+000
6.095330652857270e-005	-1.296390e-007	0.000000e+000
6.099437456924248e-005	-8.799150e-008	0.000000e+000
6.103545361977217e-005	-5.971788e-008	0.000000e+000
6.107652289490887e-005	-4.053264e-008	0.000000e+000
6.111760090152239e-005	-2.750885e-008	0.000000e+000
6.115867105433151e-005	-1.867109e-008	0.000000e+000
6.119974833024502e-005	-1.267184e-008	0.000000e+000
6.124081909292999e-005	-8.600720e-009	0.000000e+000
6.128189586029091e-005	-5.847995e-009	0.000000e+000
6.132545381302465e-005	-3.908987e-009	0.000000e+000
6.137679740962432e-005	-2.440810e-009	0.000000e+000
6.143506239587649e-005	-1.429736e-009	0.000000e+000
6.150441363126468e-005	-7.582946e-010	0.000000e+000
6.158572804259767e-005	-3.604948e-010	0.000000e+000
6.178572804259768e-005	-5.118194e-011	0.000000e+000
6.999999999999999e-005	0.000000e+000	0.000000e+000
7.000000130839777e-005	-1.307429e-004	1.308398e-003
7.000000392519334e-005	-3.921199e-004	3.925194e-003
7.000000748039031e-005	-7.469665e-004	7.480390e-003
7.000001137734906e-005	-1.135456e-003	1.137735e-002
7.000001917126657e-005	-1.910974e-003	1.917127e-002
7.000003184761479e-005	-3.169015e-003	3.184761e-002
7.000004625013115e-005	-4.593665e-003	4.625013e-002
7.000006023508045e-005	-5.971844e-003	6.023508e-002
7.000007463968661e-005	-7.385464e-003	7.463969e-002
7.000009375187969e-005	-9.252193e-003	9.375188e-002
7.000011662726447e-005	-1.147355e-002	1.166273e-001
7.000014634729158e-005	-1.433869e-002	1.463473e-001
7.000018242706303e-005	-1.778551e-002	1.824271e-001
7.000022856276960e-005	-2.214324e-002	2.285628e-001
7.000028531597328e-005	-2.742828e-002	2.853160e-001
7.000035738067660e-005	-3.402096e-002	3.573807e-001
7.000044687183898e-005	-4.202757e-002	4.468718e-001
7.000056023756720e-005	-5.189067e-002	5.602376e-001
7.000070214458571e-005	-6.385902e-002	7.021446e-001
7.000081994780393e-005	-7.343313e-002	8.199478e-001
7.000100000000000e-005	-8.763687e-002	1.000000e+000
7.000105401565882e-005	-8.103658e-002	9.459844e-001
7.000112603653724e-005	-7.241154e-002	8.739635e-001
7.000127007829409e-005	-5.576970e-002	7.299217e-001
7.000155816180780e-005	-2.385286e-002	4.418382e-001
7.000167657810591e-005	-1.128960e-002	3.234219e-001
7.000176316740377e-005	-2.448273e-003	2.368326e-001
7.000182682140429e-005	3.913766e-003	1.731786e-001
7.000187269199894e-005	8.426905e-003	1.273080e-001
7.000195878486843e-005	1.673443e-002	4.121513e-002
7.000200000000000e-005	2.065017e-002	0.000000e+000
7.000230087046045e-005	1.905109e-002	0.000000e+000
7.000260174092090e-005	1.756106e-002	0.000000e+000
7.000290261138135e-005	1.618009e-002	0.000000e+000
7.000320348184178e-005	1.490818e-002	0.000000e+000
7.000350435230223e-005	1.374532e-002	0.000000e+000
7.000380522276268e-005	1.269153e-002	0.000000e+000
7.000410609322313e-005	1.174679e-002	0.000000e+000
7.000550194362660e-005	7.895122e-003	0.000000e+000
7.000688025861625e-005	5.180717e-003	0.000000e+000
7.000820539711728e-005	3.374948e-003	0.000000e+000
7.000961073976387e-005	2.045294e-003	0.000000e+000
7.001092228892846e-005	1.172995e-003	0.000000e+000
7.001207455282162e-005	6.262027e-004	0.000000e+000
7.001308633225590e-005	2.701917e-004	0.000000e+000
7.001388813948797e-005	5.254229e-005	0.000000e+000
7.001464246771280e-005	-1.101019e-004	0.000000e+000
7.001538422129160e-005	-2.363827e-004	0.000000e+000
7.001661661328031e-005	-3.959804e-004	0.000000e+000
7.001796739269514e-005	-5.203635e-004	0.000000e+000
7.001977970649998e-005	-6.273706e-004	0.000000e+000
7.002169296454616e-005	-6.925162e-004	0.000000e+000
7.002416847289313e-005	-7.323178e-004	0.000000e+000
7.002690439158853e-005	-7.456444e-004	0.000000e+000
7.003051127651706e-005	-7.394567e-004	0.000000e+000
7.003480213289754e-005	-7.187920e-004	0.000000e+000
7.004915959711190e-005	-6.336002e-004	0.000000e+000
7.006323578613741e-005	-5.586916e-004	0.000000e+000
7.009044756976737e-005	-4.392196e-004	0.000000e+000
7.012978644962079e-005	-3.071685e-004	0.000000e+000
7.017089658663774e-005	-2.092483e-004	0.000000e+000
7.021484738405056e-005	-1.381372e-004	0.000000e+000
7.025487202018201e-005	-9.442357e-005	0.000000e+000
7.029661428834912e-005	-6.371575e-005	0.000000e+000
7.033673229174353e-005	-4.362316e-005	0.000000e+000
7.037854805635496e-005	-2.942209e-005	0.000000e+000
7.041906201397313e-005	-2.006483e-005	0.000000e+000
7.046065449231087e-005	-1.355633e-005	0.000000e+000
7.050128115583063e-005	-9.236468e-006	0.000000e+000
7.054272257432296e-005	-6.248996e-006	0.000000e+000
7.058347233768386e-005	-4.253220e-006	0.000000e+000
7.062482001597806e-005	-2.879846e-006	0.000000e+000
7.066565151331754e-005	-1.958700e-006	0.000000e+000
7.070692773271306e-005	-1.327069e-006	0.000000e+000
7.074783315075559e-005	-9.020037e-007	0.000000e+000
7.078905166447951e-005	-6.114308e-007	0.000000e+000
7.083000366846100e-005	-4.154203e-007	0.000000e+000
7.087118076591116e-005	-2.816977e-007	0.000000e+000
7.091216725819013e-005	-1.913351e-007	0.000000e+000
7.095331547525717e-005	-1.297772e-007	0.000000e+000
7.099432638674571e-005	-8.812884e-008	0.000000e+000
7.103545390822320e-005	-5.978602e-008	0.000000e+000
7.107648216011722e-005	-4.059328e-008	0.000000e+000
7.111759501180581e-005	-2.754170e-008	0.000000e+000
7.115863560707912e-005	-1.869817e-008	0.000000e+000
7.119973804135806e-005	-1.268746e-008	0.000000e+000
7.124078739778397e-005	-8.612915e-009	0.000000e+000
7.128188244035142e-005	-5.855231e-009	0.000000e+000
7.132539277846615e-005	-3.915444e-009	0.000000e+000
7.137673906345838e-005	-2.444818e-009	0.000000e+000
7.143494527978044e-005	-1.432819e-009	0.000000e+000
7.150428778219662e-005	-7.600081e-010	0.000000e+000
7.158551509238221e-005	-3.615908e-010	0.000000e+000
7.178551509238222e-005	-5.135193e-011	0.000000e+000
7.348551509238226e-005	-5.312644e-018	0.000000e+000
7.999999999999999e-005	0.000000e+000	0.000000e+000
8.000000229109862e-005	-2.288593e-004	2.291099e-003
8.000000687329587e-005	-6.863108e-004	6.873296e-003
8.000001094636040e-005	-1.092534e-003	1.094636e-002
8.000001535223417e-005	-1.531303e-003	1.535223e-002
8.000002416398168e-005	-2.407082e-003	2.416398e-002
8.000003658986785e-005	-3.638699e-003	3.658987e-002
8.000005140618333e-005	-5.102338e-003	5.140618e-002
8.000006500311473e-005	-6.440334e-003	6.500311e-002
8.000008150688321e-005	-8.057280e-003	8.150689e-002
8.000010150574479e-005	-1.000668e-002	1.015057e-001
8.000012717115449e-005	-1.249267e-002	1.271712e-001
8.000015870424502e-005	-1.552302e-002	1.587043e-001
8.000019866207073e-005	-1.932526e-002	1.986621e-001
8.000024811580281e-005	-2.397339e-002	2.481158e-001
8.000031054155061e-005	-2.975086e-002	3.105415e-001
8.000038830433004e-005	-3.680997e-002	3.883043e-001
8.000048640145573e-005	-4.550173e-002	4.864015e-001
8.000060931657485e-005	-5.606605e-002	6.093166e-001
8.000076471284611e-005	-6.905242e-002	7.647129e-001
8.000080396399494e-005	-7.224609e-002	8.039640e-001
8.000088246629259e-005	-7.846719e-002	8.824663e-001
8.000100000000000e-005	-8.763515e-002	1.000000e+000
8.000108227359517e-005	-7.761804e-002	9.177264e-001
8.000117630056110e-005	-6.649990e-002	8.236994e-001
8.000136435449294e-005	-4.517384e-002	6.356455e-001
8.000166382298795e-005	-1.322597e-002	3.361770e-001
8.000200000000000e-005	2.067843e-002	0.000000e+000
8.000223532390844e-005	1.939257e-002	0.000000e+000
8.000250426551808e-005	1.803619e-002	0.000000e+000
8.000304214873735e-005	1.564219e-002	0.000000e+000
8.000411791517592e-005	1.173136e-002	0.000000e+000
8.000552151965563e-005	7.861533e-003	0.000000e+000
8.000689802404001e-005	5.158965e-003	0.000000e+000
8.000822276106542e-005	3.360178e-003	0.000000e+000
8.000962620496616e-005	2.036669e-003	0.000000e+000
8.001093832054376e-005	1.166728e-003	0.000000e+000
8.001209005212771e-005	6.217575e-004	0.000000e+000
8.001309987581310e-005	2.673656e-004	0.000000e+000
8.001389882778638e-005	5.102071e-005	0.000000e+000
8.001465654968462e-005	-1.119314e-004	0.000000e+000
8.001540309378716e-005	-2.386269e-004	0.000000e+000
8.001663979009250e-005	-3.980945e-004	0.000000e+000
8.001799428586061e-005	-5.221284e-004	0.000000e+000
8.001981051046505e-005	-6.286170e-004	0.000000e+000
8.002172843011980e-005	-6.933399e-004	0.000000e+000
8.002420990914633e-005	-7.327356e-004	0.000000e+000
8.002695351023854e-005	-7.457604e-004	0.000000e+000
8.003057142138764e-005	-7.393177e-004	0.000000e+000
8.003487894558830e-005	-7.184513e-004	0.000000e+000
8.004931320742537e-005	-6.328018e-004	0.000000e+000
8.006350336735588e-005	-5.574620e-004	0.000000e+000
8.009109001958322e-005	-4.367252e-004	0.000000e+000
8.013017087998488e-005	-3.059912e-004	0.000000e+000
8.017109792119938e-005	-2.088560e-004	0.000000e+000
8.021504431118835e-005	-1.379181e-004	0.000000e+000
8.025511169280228e-005	-9.423758e-005	0.000000e+000
8.029686973494382e-005	-6.357763e-005	0.000000e+000
8.033698239577378e-005	-4.352985e-005	0.000000e+000
8.037879286742830e-005	-2.936075e-005	0.000000e+000
8.041930538048252e-005	-2.002340e-005	0.000000e+000
8.046089948082316e-005	-1.352815e-005	0.000000e+000
8.050152564511297e-005	-9.217300e-006	0.000000e+000
8.054296772316116e-005	-6.235988e-006	0.000000e+000
8.058371611215322e-005	-4.244420e-006	0.000000e+000
8.062506465498690e-005	-2.873866e-006	0.000000e+000
8.066589479940802e-005	-1.954656e-006	0.000000e+000
8.070717205761510e-005	-1.324318e-006	0.000000e+000
8.074807669462258e-005	-9.001399e-007	0.000000e+000
8.078929595788388e-005	-6.101633e-007	0.000000e+000
8.083024731479699e-005	-4.145616e-007	0.000000e+000
8.087142496284240e-005	-2.811140e-007	0.000000e+000
8.091241096997315e-005	-1.909394e-007	0.000000e+000
8.095355961882406e-005	-1.295084e-007	0.000000e+000
8.099457015099252e-005	-8.794657e-008	0.000000e+000
8.103569801257200e-005	-5.966218e-008	0.000000e+000
8.107672595894652e-005	-4.050931e-008	0.000000e+000
8.111783908819403e-005	-2.748467e-008	0.000000e+000
8.115887943031955e-005	-1.865948e-008	0.000000e+000
8.119998209847884e-005	-1.266119e-008	0.000000e+000
8.124103123785122e-005	-8.595095e-009	0.000000e+000
8.128212648417033e-005	-5.843300e-009	0.000000e+000
8.132568169571839e-005	-3.905946e-009	0.000000e+000
8.137705485628952e-005	-2.438273e-009	0.000000e+000
8.143532100579197e-005	-1.428217e-009	0.000000e+000
8.150471100603902e-005	-7.572377e-010	0.000000e+000
8.158603771478312e-005	-3.599191e-010	0.000000e+000
8.178603771478313e-005	-5.109818e-011	0.000000e+000
8.999999999999999e-005	0.000000e+000	0.000000e+000
9.000000145625485e-005	-1.455099e-004	1.456255e-003
9.000000436876459e-005	-4.364028e-004	4.368765e-003
9.000000792453514e-005	-7.912685e-004	7.924535e-003
9.000001193535446e-005	-1.191049e-003	1.193535e-002
9.000001995699310e-005	-1.989097e-003	1.995699e-002
9.000003245354992e-005	-3.229066e-003	3.245355e-002
9.000004703745873e-005	-4.671386e-003	4.703746e-002
9.000006085530317e-005	-6.032821e-003	6.085530e-002
9.000007563354017e-005	-7.482773e-003	7.563354e-002
9.000009478012124e-005	-9.352340e-003	9.478012e-002
9.000011811500076e-005	-1.161753e-002	1.181150e-001
9.000014800194184e-005	-1.449752e-002	1.480019e-001
9.000018468541691e-005	-1.800011e-002	1.846854e-001
9.000023119965512e-005	-2.239063e-002	2.311997e-001
9.000028879657066e-005	-2.774971e-002	2.887966e-001
9.000036156935081e-005	-3.440013e-002	3.615693e-001
9.000045229914796e-005	-4.250681e-002	4.522991e-001
9.000056690114207e-005	-5.246089e-002	5.669011e-001
9.000071070604852e-005	-6.457401e-002	7.107061e-001
9.000081783538762e-005	-7.327286e-002	8.178354e-001
9.000099999999999e-005	-8.763688e-002	1.000000e+000
9.000105464938370e-005	-8.096004e-002	9.453506e-001
9.000112751522865e-005	-7.223700e-002	8.724847e-001
9.000127324691855e-005	-5.541303e-002	7.267531e-001
9.000156471029835e-005	-2.314635e-002	4.352897e-001
9.000167676529033e-005	-1.127576e-002	3.232347e-001
9.000177589001604e-005	-1.150994e-003	2.241100e-001
9.000180175054858e-005	1.439166e-003	1.982494e-001
9.000185347161368e-005	6.542725e-003	1.465284e-001
9.000191382748773e-005	1.242635e-002	8.617251e-002
9.000200000000000e-005	2.065063e-002	0.000000e+000
9.000218809264985e-005	1.962006e-002	0.000000e+000
9.000237618529970e-005	1.864174e-002	0.000000e+000
9.000256427794956e-005	1.771565e-002	0.000000e+000
9.000275237059941e-005	1.684181e-002	0.000000e+000
9.000294046324927e-005	1.602021e-002	0.000000e+000
9.000312855589912e-005	1.525085e-002	0.000000e+000
9.000331664854897e-005	1.453373e-002	0.000000e+000
9.000463846042559e-005	1.016218e-002	0.000000e+000
9.000609292157468e-005	6.612886e-003	0.000000e+000
9.000743028516403e-005	4.354998e-003	0.000000e+000
9.000887259324030e-005	2.681548e-003	0.000000e+000
9.001018691120002e-005	1.615436e-003	0.000000e+000
9.001138718841732e-005	9.283058e-004	0.000000e+000
9.001249507128320e-005	4.657735e-004	0.000000e+000
9.001344105000856e-005	1.657534e-004	0.000000e+000
9.001411215983551e-005	-3.664453e-007	0.000000e+000
9.001496455746124e-005	-1.679261e-004	0.000000e+000
9.001583988912521e-005	-3.020255e-004	0.000000e+000
9.001721835843977e-005	-4.572338e-004	0.000000e+000
9.001867149653155e-005	-5.691048e-004	0.000000e+000
9.002062008342738e-005	-6.607813e-004	0.000000e+000
9.002266790695880e-005	-7.128666e-004	0.000000e+000
9.002535088823368e-005	-7.408567e-004	0.000000e+000
9.002832158622926e-005	-7.453876e-004	0.000000e+000
9.003231124528703e-005	-7.317585e-004	0.000000e+000
9.005418712206076e-005	-6.054885e-004	0.000000e+000
9.007267211764779e-005	-5.145319e-004	0.000000e+000
9.010964210882186e-005	-3.706019e-004	0.000000e+000
9.015185685464992e-005	-2.497912e-004	0.000000e+000
9.019185221121363e-005	-1.712190e-004	0.000000e+000
9.023441046612119e-005	-1.146600e-004	0.000000e+000
9.027447496836054e-005	-7.847566e-005	0.000000e+000
9.031636585231416e-005	-5.288684e-005	0.000000e+000
9.035668313815823e-005	-3.613328e-005	0.000000e+000
9.039839312455919e-005	-2.438970e-005	0.000000e+000
9.043893914055657e-005	-1.662910e-005	0.000000e+000
9.048046851218688e-005	-1.124173e-005	0.000000e+000
9.052114871790668e-005	-7.655938e-006	0.000000e+000
9.056255288714639e-005	-5.181302e-006	0.000000e+000
9.060333640606300e-005	-3.525478e-006	0.000000e+000
9.064465403678133e-005	-2.387717e-006	0.000000e+000
9.068550978628070e-005	-1.623644e-006	0.000000e+000
9.072676529876112e-005	-1.100257e-006	0.000000e+000
9.076768820865962e-005	-7.477277e-007	0.000000e+000
9.080889189904712e-005	-5.069185e-007	0.000000e+000
9.084985630704609e-005	-3.443753e-007	0.000000e+000
9.089102284692621e-005	-2.335432e-007	0.000000e+000
9.093201820743785e-005	-1.586154e-007	0.000000e+000
9.097315890727620e-005	-1.075913e-007	0.000000e+000
9.101417614826841e-005	-7.305891e-008	0.000000e+000
9.105529830447925e-005	-4.956498e-008	0.000000e+000
9.109633107886121e-005	-3.365213e-008	0.000000e+000
9.113744009769028e-005	-2.283303e-008	0.000000e+000
9.117848392928931e-005	-1.550100e-008	0.000000e+000
9.121958361979856e-005	-1.051830e-008	0.000000e+000
9.126063529679232e-005	-7.140232e-009	0.000000e+000
9.130172836994315e-005	-4.869136e-009	0.000000e+000
9.134951751551239e-005	-3.137996e-009	0.000000e+000
9.140334101780675e-005	-1.914081e-009	0.000000e+000
9.146728946519789e-005	-1.065770e-009	0.000000e+000
9.154108504171649e-005	-5.425759e-010	0.000000e+000
9.173199775659186e-005	-8.842578e-011	0.000000e+000
9.999899999993927e-005	1.491535e-028	0.000000e+000
9.999999999999999e-005	1.124680e-028	0.000000e+000
